date,buoyid,obs,mle
2021-07-11,46087,NA,11.2156
2021-07-11,46211,11.8708,11.8708
2021-07-12,46041,12.7431,12.7431
2021-07-12,46050,10.2667,10.2667
2021-07-12,46087,NA,10.5019
2021-07-12,46211,11.1125,11.1125
2021-07-13,46041,12.7531,12.7531
2021-07-13,46050,9.9076,9.9076
2021-07-13,46087,NA,10.3253
2021-07-13,46211,10.3583,10.3583
2021-07-14,46041,12.7112,12.7112
2021-07-14,46050,9.865,9.865
2021-07-14,46087,NA,10.2722
2021-07-14,46211,10.1083,10.1083
2021-07-15,46041,12.8343,12.8343
2021-07-15,46050,10.3413,10.3413
2021-07-15,46087,NA,10.4133
2021-07-15,46211,10.3833,10.3833
2021-07-16,46041,13.6148,13.6148
2021-07-16,46050,11.0667,11.0667
2021-07-16,46087,NA,10.7315
2021-07-16,46211,10.8542,10.8542
2021-07-17,46041,13.8389,13.8389
2021-07-17,46050,12.7826,12.7826
2021-07-17,46087,NA,11.1857
2021-07-17,46211,11.7375,11.7375
2021-07-18,46041,14.1944,14.1944
2021-07-18,46050,14.8531,14.8531
2021-07-18,46087,NA,11.7076
2021-07-18,46211,12.5562,12.5562
2021-07-19,46041,13.9965,13.9965
2021-07-19,46050,14.4174,14.4174
2021-07-19,46087,NA,11.6646
2021-07-19,46211,12.9187,12.9187
2021-07-20,46041,14.9521,14.9521
2021-07-20,46050,14.6035,14.6035
2021-07-20,46087,NA,11.9802
2021-07-20,46211,13.7375,13.7375
2021-07-21,46041,14.4232,14.4232
2021-07-21,46050,13.8056,13.8056
2021-07-21,46087,NA,11.7891
2021-07-21,46211,13.8708,13.8708
2021-07-22,46041,14.7722,14.7722
2021-07-22,46050,14.0511,14.0511
2021-07-22,46087,NA,11.7963
2021-07-22,46211,13.3167,13.3167
2021-07-23,46041,14.8729,14.8729
2021-07-23,46050,13.8076,13.8076
2021-07-23,46087,NA,11.8764
2021-07-23,46211,13.9542,13.9542
2021-07-24,46041,15.3636,15.3636
2021-07-24,46050,12.9972,12.9972
2021-07-24,46087,NA,11.7212
2021-07-24,46211,13.3042,13.3042
2021-07-25,46041,13.5134,13.5134
2021-07-25,46050,11.334,11.334
2021-07-25,46087,NA,10.9708
2021-07-25,46211,12.1417,12.1417
2021-07-26,46041,12.4861,12.4861
2021-07-26,46050,10.3813,10.3813
2021-07-26,46087,NA,10.4719
2021-07-26,46211,11.0125,11.0125
2021-07-27,46041,14.3224,14.3224
2021-07-27,46050,9.7761,9.7761
2021-07-27,46087,NA,10.6523
2021-07-27,46211,10.9,10.9
2021-07-28,46041,14.8986,14.8986
2021-07-28,46050,10.0285,10.0285
2021-07-28,46087,NA,10.9165
2021-07-28,46211,11.7125,11.7125
2021-07-29,46041,14.766,14.766
2021-07-29,46050,9.8352,9.8352
2021-07-29,46087,NA,10.7812
2021-07-29,46211,11.1917,11.1917
2021-07-30,46041,13.5727,13.5727
2021-07-30,46050,10.0348,10.0348
2021-07-30,46087,NA,10.582
2021-07-30,46211,10.9417,10.9417
2021-07-31,46041,12.8743,12.8743
2021-07-31,46050,9.5618,9.5618
2021-07-31,46087,NA,10.3597
2021-07-31,46211,10.725,10.725
2021-08-01,46041,13.1552,13.1552
2021-08-01,46050,9.7287,9.7287
2021-08-01,46087,NA,10.4416
2021-08-01,46211,10.7833,10.7833
2021-08-02,46041,12.7722,12.7722
2021-08-02,46050,9.5042,9.5042
2021-08-02,46087,NA,10.4066
2021-08-02,46211,11.1688,11.1688
2021-08-03,46041,12.1162,12.1162
2021-08-03,46050,10.2736,10.2736
2021-08-03,46087,NA,10.294
2021-08-03,46211,10.35,10.35
2021-08-04,46041,12.7406,12.7406
2021-08-04,46050,11.2119,11.2119
2021-08-04,46087,NA,10.5764
2021-08-04,46211,10.5417,10.5417
2021-08-05,46041,13.4471,13.4471
2021-08-05,46050,11.4271,11.4271
2021-08-05,46087,NA,10.7566
2021-08-05,46211,10.7375,10.7375
2021-08-06,46041,13.9667,13.9667
2021-08-06,46050,12.2604,12.2604
2021-08-06,46087,NA,11.1245
2021-08-06,46211,11.6708,11.6708
2021-08-07,46041,14.6618,14.6618
2021-08-07,46050,12.9625,12.9625
2021-08-07,46087,NA,11.4192
2021-08-07,46211,12.1042,12.1042
2021-08-08,46041,14.6451,14.6451
2021-08-08,46050,12.4399,12.4399
2021-08-08,46087,NA,11.3446
2021-08-08,46211,12.175,12.175
2021-08-09,46041,14.4285,14.4285
2021-08-09,46050,12.0231,12.0231
2021-08-09,46087,NA,11.3954
2021-08-09,46211,13.1208,13.1208
2021-08-10,46041,13.7119,13.7119
2021-08-10,46050,11.0826,11.0826
2021-08-10,46087,NA,11.1345
2021-08-10,46211,13.15,13.15
2021-08-11,46041,14.1545,14.1545
2021-08-11,46050,10.4741,10.4741
2021-08-11,46087,NA,11.1233
2021-08-11,46211,13.2417,13.2417
2021-08-12,46041,15.2382,15.2382
2021-08-12,46050,10.9387,10.9387
2021-08-12,46087,NA,11.1685
2021-08-12,46211,11.9708,11.9708
2021-08-13,46041,16.2729,16.2729
2021-08-13,46050,12.0112,12.0112
2021-08-13,46087,NA,11.7389
2021-08-13,46211,13.4104,13.4104
2021-08-14,46041,16.6701,16.6701
2021-08-14,46050,15.0196,15.0196
2021-08-14,46087,NA,12.3666
2021-08-14,46211,13.9083,13.9083
2021-08-15,46041,16.9643,16.9643
2021-08-15,46050,15.5613,15.5613
2021-08-15,46087,NA,12.6464
2021-08-15,46211,14.8104,14.8104
2021-08-16,46041,16.6014,16.6014
2021-08-16,46050,15.1943,15.1943
2021-08-16,46087,NA,12.4772
2021-08-16,46211,14.4829,14.4829
2021-08-17,46041,14.7184,14.7184
2021-08-17,46050,15.2014,15.2014
2021-08-17,46087,NA,12.1729
2021-08-17,46211,14.4604,14.4604
2021-08-18,46041,14.6773,14.6773
2021-08-18,46050,14.9615,14.9615
2021-08-18,46087,NA,12.209
2021-08-18,46211,14.9625,14.9625
2021-08-19,46041,13.6417,13.6417
2021-08-19,46050,15.0778,15.0778
2021-08-19,46087,NA,11.9392
2021-08-19,46211,14.1979,14.1979
2021-08-20,46041,13.4903,13.4903
2021-08-20,46050,15.1832,15.1832
2021-08-20,46087,NA,11.8849
2021-08-20,46211,13.9023,13.9023
2021-08-21,46041,13.3823,13.3823
2021-08-21,46050,16.1915,16.1915
2021-08-21,46087,NA,12.0209
2021-08-21,46211,13.8444,13.8444
2021-08-22,46041,13.0542,13.0542
2021-08-22,46050,16.4653,16.4653
2021-08-22,46087,NA,12.1292
2021-08-22,46211,14.5688,14.5688
2021-08-23,46041,13.4106,13.4106
2021-08-23,46050,16.1077,16.1077
2021-08-23,46087,NA,12.1005
2021-08-23,46211,14.3872,14.3872
2021-08-24,46041,13.5479,13.5479
2021-08-24,46050,14.6174,14.6174
2021-08-24,46087,NA,11.6984
2021-08-24,46211,13.2333,13.2333
2021-08-25,46041,12.9594,12.9594
2021-08-25,46050,13.8853,13.8853
2021-08-25,46087,NA,11.4438
2021-08-25,46211,12.9646,12.9646
2021-08-26,46041,13.1201,13.1201
2021-08-26,46050,14.6986,14.6986
2021-08-26,46087,NA,11.7648
2021-08-26,46211,13.9854,13.9854
2021-08-27,46041,13.5444,13.5444
2021-08-27,46050,15.0559,15.0559
2021-08-27,46087,NA,11.8255
2021-08-27,46211,13.5771,13.5771
2021-08-28,46041,13.5257,13.5257
2021-08-28,46050,13.4431,13.4431
2021-08-28,46087,NA,11.5011
2021-08-28,46211,13.1854,13.1854
2021-08-29,46041,13.1497,13.1497
2021-08-29,46050,10.759,10.759
2021-08-29,46087,NA,10.9456
2021-08-29,46211,12.7833,12.7833
2021-08-30,46041,12.7667,12.7667
2021-08-30,46050,10.5563,10.5563
2021-08-30,46087,NA,10.7694
2021-08-30,46211,12.2688,12.2688
2021-08-31,46041,12.9528,12.9528
2021-08-31,46050,11.4333,11.4333
2021-08-31,46087,NA,11.1035
2021-08-31,46211,13.2812,13.2812
2021-09-01,46041,13.0399,13.0399
2021-09-01,46050,11.5627,11.5627
2021-09-01,46087,NA,11.1296
2021-09-01,46211,13.2229,13.2229
2021-09-02,46041,13.1818,13.1818
2021-09-02,46050,11.6378,11.6378
2021-09-02,46087,NA,10.9091
2021-09-02,46211,11.6292,11.6292
2021-09-03,46041,13.3958,13.3958
2021-09-03,46050,10.9427,10.9427
2021-09-03,46087,NA,10.8585
2021-09-03,46211,11.7913,11.7913
2021-09-04,46041,13.3708,13.3708
2021-09-04,46050,11.6831,11.6831
2021-09-04,46087,NA,11.0845
2021-09-04,46211,12.4792,12.4792
2021-09-05,46041,13.5,13.5
2021-09-05,46050,12.9168,12.9168
2021-09-05,46087,NA,11.4517
2021-09-05,46211,13.3979,13.3979
2021-09-06,46041,13.6847,13.6847
2021-09-06,46050,14.4,14.4
2021-09-06,46087,NA,11.7795
2021-09-06,46211,13.7667,13.7667
2021-09-07,46041,13.7669,13.7669
2021-09-07,46050,12.9315,12.9315
2021-09-07,46087,NA,11.4611
2021-09-07,46211,13.1667,13.1667
2021-09-08,46041,13.7444,13.7444
2021-09-08,46050,13.5874,13.5874
2021-09-08,46087,NA,11.4303
2021-09-08,46211,12.3375,12.3375
2021-09-09,46041,13.6799,13.6799
2021-09-09,46050,14.2785,14.2785
2021-09-09,46087,NA,11.6775
2021-09-09,46211,13.2458,13.2458
2021-09-10,46041,14.2549,14.2549
2021-09-10,46050,14.5292,14.5292
2021-09-10,46087,NA,11.8034
2021-09-10,46211,13.2,13.2
2021-09-11,46041,14.3931,14.3931
2021-09-11,46050,14.741,14.741
2021-09-11,46087,NA,11.9647
2021-09-11,46211,13.85,13.85
2021-09-12,46041,13.735,13.735
2021-09-12,46050,14.6826,14.6826
2021-09-12,46087,NA,11.9031
2021-09-12,46211,14.1792,14.1792
2021-09-13,46041,13.8507,13.8507
2021-09-13,46050,13.7803,13.7803
2021-09-13,46087,NA,11.6546
2021-09-13,46211,13.4146,13.4146
2021-09-14,46041,14.3944,14.3944
2021-09-14,46050,12.7894,12.7894
2021-09-14,46087,NA,11.5151
2021-09-14,46211,12.9896,12.9896
2021-09-15,46041,13.5811,13.5811
2021-09-15,46050,12.5231,12.5231
2021-09-15,46087,NA,11.3815
2021-09-15,46211,13.2333,13.2333
2021-09-16,46041,12.8622,12.8622
2021-09-16,46050,11.6538,11.6538
2021-09-16,46087,NA,11.1116
2021-09-16,46211,13.1375,13.1375
2021-09-17,46041,12.6296,12.6296
2021-09-17,46050,11.5622,11.5622
2021-09-17,46087,NA,11.0284
2021-09-17,46211,12.9396,12.9396
2021-09-18,46041,13.8308,13.8308
2021-09-18,46050,11.1972,11.1972
2021-09-18,46087,NA,11.0813
2021-09-18,46211,12.4292,12.4292
2021-09-19,46041,14.2301,14.2301
2021-09-19,46050,11.4566,11.4566
2021-09-19,46087,NA,11.2246
2021-09-19,46211,12.6583,12.6583
2021-09-20,46041,14.4889,14.4889
2021-09-20,46050,12.1847,12.1847
2021-09-20,46087,NA,11.4212
2021-09-20,46211,12.8913,12.8913
2021-09-21,46041,14.5028,14.5028
2021-09-21,46050,14.3028,14.3028
2021-09-21,46087,NA,11.8538
2021-09-21,46211,13.4479,13.4479
2021-09-22,46041,13.6944,13.6944
2021-09-22,46050,15.866,15.866
2021-09-22,46087,NA,11.9629
2021-09-22,46211,13.3688,13.3688
2021-09-23,46041,12.7951,12.7951
2021-09-23,46050,15.2664,15.2664
2021-09-23,46087,NA,11.7315
2021-09-23,46211,13.4229,13.4229
2021-09-24,46041,12.4364,12.4364
2021-09-24,46050,13.3479,13.3479
2021-09-24,46087,NA,11.3088
2021-09-24,46211,13.0646,13.0646
2021-09-25,46041,13.0084,13.0084
2021-09-25,46050,13.1486,13.1486
2021-09-25,46087,NA,11.4108
2021-09-25,46211,13.3229,13.3229
2021-09-26,46041,12.9951,12.9951
2021-09-26,46050,13.4715,13.4715
2021-09-26,46087,NA,11.4719
2021-09-26,46211,13.3896,13.3896
2021-09-27,46041,12.6007,12.6007
2021-09-27,46050,12.5,12.5
2021-09-27,46087,NA,11.1714
2021-09-27,46211,12.8812,12.8812
2021-09-28,46041,13.2931,13.2931
2021-09-28,46050,13.2739,13.2739
2021-09-28,46087,NA,11.3742
2021-09-28,46211,12.6729,12.6729
2021-09-29,46041,13.4528,13.4528
2021-09-29,46050,13.5486,13.5486
2021-09-29,46087,NA,11.4965
2021-09-29,46211,12.9958,12.9958
2021-09-30,46041,14.0923,14.0923
2021-09-30,46050,13.925,13.925
2021-09-30,46087,NA,11.675
2021-09-30,46211,13.0875,13.0875
2021-10-01,46041,14.1563,14.1563
2021-10-01,46050,14.7322,14.7322
2021-10-01,46087,NA,11.8427
2021-10-01,46211,13.2562,13.2562
2021-10-02,46041,14.0169,14.0169
2021-10-02,46050,15.1875,15.1875
2021-10-02,46087,NA,11.9272
2021-10-02,46211,13.4625,13.4625
2021-10-03,46041,13.8296,13.8296
2021-10-03,46050,14.7257,14.7257
2021-10-03,46087,NA,11.8029
2021-10-03,46211,13.3333,13.3333
2021-10-04,46041,13.5563,13.5563
2021-10-04,46050,13.2035,13.2035
2021-10-04,46087,NA,11.4445
2021-10-04,46211,12.8938,12.8938
2021-10-05,46041,13.1846,13.1846
2021-10-05,46050,13.4648,13.4648
2021-10-05,46087,NA,11.4341
2021-10-05,46211,12.9354,12.9354
2021-10-06,46041,13.0243,13.0243
2021-10-06,46050,13.6181,13.6181
2021-10-06,46087,NA,11.4657
2021-10-06,46211,13.1354,13.1354
2021-10-07,46041,12.8727,12.8727
2021-10-07,46050,13.669,13.669
2021-10-07,46087,NA,11.4274
2021-10-07,46211,12.9938,12.9938
2021-10-08,46041,12.8,12.8
2021-10-08,46050,13.4118,13.4118
2021-10-08,46087,NA,11.3279
2021-10-08,46211,12.7,12.7
2021-10-09,46041,12.8441,12.8441
2021-10-09,46050,13.6238,13.6238
2021-10-09,46087,NA,11.3764
2021-10-09,46211,12.7417,12.7417
2021-10-10,46041,12.9246,12.9246
2021-10-10,46050,14.6785,14.6785
2021-10-10,46087,NA,11.5808
2021-10-10,46211,12.875,12.875
2021-10-11,46041,12.8476,12.8476
2021-10-11,46050,13.3859,13.3859
2021-10-11,46087,NA,11.3524
2021-10-11,46211,12.8188,12.8188
2021-10-12,46041,12.7632,12.7632
2021-10-12,46050,13.1479,13.1479
2021-10-12,46087,NA,11.2433
2021-10-12,46211,12.4583,12.4583
2021-10-13,46041,12.4282,12.4282
2021-10-13,46050,13.351,13.351
2021-10-13,46087,NA,11.2358
2021-10-13,46211,12.5396,12.5396
2021-10-14,46041,12.391,12.391
2021-10-14,46050,13.8552,13.8552
2021-10-14,46087,NA,11.3299
2021-10-14,46211,12.6542,12.6542
2021-10-15,46041,12.2197,12.2197
2021-10-15,46050,13.959,13.959
2021-10-15,46087,NA,11.3331
2021-10-15,46211,12.7375,12.7375
2021-10-16,46041,12.051,12.051
2021-10-16,46050,14.1438,14.1438
2021-10-16,46087,NA,11.3561
2021-10-16,46211,12.8604,12.8604
2021-10-17,46041,12.1611,12.1611
2021-10-17,46050,14.0797,14.0797
2021-10-17,46087,NA,11.3691
2021-10-17,46211,12.8917,12.8917
2021-10-18,46041,12.0891,12.0891
2021-10-18,46050,13.6466,13.6466
2021-10-18,46087,NA,11.2681
2021-10-18,46211,12.7636,12.7636
2021-10-19,46041,11.9014,11.9014
2021-10-19,46050,13.1965,13.1965
2021-10-19,46087,NA,11.1339
2021-10-19,46211,12.5625,12.5625
2021-10-20,46041,11.8965,11.8965
2021-10-20,46050,12.6646,12.6646
2021-10-20,46087,NA,11.0417
2021-10-20,46211,12.5208,12.5208
2021-10-21,46041,11.9347,11.9347
2021-10-21,46050,12.9521,12.9521
2021-10-21,46087,NA,11.1
2021-10-21,46211,12.5542,12.5542
2021-10-22,46041,12.1042,12.1042
2021-10-22,46050,13.6785,13.6785
2021-10-22,46087,NA,11.2593
2021-10-22,46211,12.6458,12.6458
2021-10-23,46041,12.1632,12.1632
2021-10-23,46050,13.5903,13.5903
2021-10-23,46087,NA,11.2586
2021-10-23,46211,12.6667,12.6667
2021-10-24,46041,12.2007,12.2007
2021-10-24,46050,13.1917,13.1917
2021-10-24,46087,NA,11.1855
2021-10-24,46211,12.5688,12.5688
2021-10-25,46041,12.7,12.7
2021-10-25,46050,13.1585,13.1585
2021-10-25,46087,NA,11.2791
2021-10-25,46211,12.6813,12.6813
2021-10-26,46041,12.8486,12.8486
2021-10-26,46050,13.816,13.816
2021-10-26,46087,NA,11.3935
2021-10-26,46211,12.5833,12.5833
2021-10-27,46041,13.0819,13.0819
2021-10-27,46050,13.9,13.9
2021-10-27,46087,NA,11.4531
2021-10-27,46211,12.6333,12.6333
2021-10-28,46041,13.1063,13.1063
2021-10-28,46050,13.9,13.9
2021-10-28,46087,NA,11.4654
2021-10-28,46211,12.6812,12.6812
2021-10-29,46041,13.0146,13.0146
2021-10-29,46050,13.7708,13.7708
2021-10-29,46087,NA,11.4148
2021-10-29,46211,12.5833,12.5833
2021-10-30,46041,12.7448,12.7448
2021-10-30,46050,13.1699,13.1699
2021-10-30,46087,NA,11.217
2021-10-30,46211,12.2188,12.2188
2021-10-31,46041,13.0174,13.0174
2021-10-31,46050,13.1556,13.1556
2021-10-31,46087,NA,11.2548
2021-10-31,46211,12.1917,12.1917
2021-11-01,46041,12.7914,12.7914
2021-11-01,46050,13.1259,13.1259
2021-11-01,46087,NA,11.2026
2021-11-01,46211,12.1188,12.1188
2021-11-02,46041,12.2629,12.2629
2021-11-02,46050,12.9746,12.9746
2021-11-02,46087,NA,11.1096
2021-11-02,46211,12.2152,12.2152
2021-11-03,46041,12.4357,12.4357
2021-11-03,46050,13.0597,13.0597
2021-11-03,46087,NA,11.1516
2021-11-03,46211,12.2149,12.2149
2021-11-04,46041,12.1804,12.1804
2021-11-04,46050,13.5035,13.5035
2021-11-04,46087,NA,11.1955
2021-11-04,46211,12.2958,12.2958
2021-11-05,46041,12.6273,12.6273
2021-11-05,46050,13.4702,13.4702
2021-11-05,46087,NA,11.3115
2021-11-05,46211,12.6,12.6
2021-11-06,46041,12.7556,12.7556
2021-11-06,46050,13.3252,13.3252
2021-11-06,46087,NA,11.2746
2021-11-06,46211,12.3833,12.3833
2021-11-07,46041,12.8083,12.8083
2021-11-07,46050,13.3168,13.3168
2021-11-07,46087,NA,11.2509
2021-11-07,46211,12.1875,12.1875
2021-11-08,46041,12.7847,12.7847
2021-11-08,46050,13.2098,13.2098
2021-11-08,46087,NA,11.2313
2021-11-08,46211,12.1917,12.1917
2021-11-09,46041,12.6514,12.6514
2021-11-09,46050,13.1042,13.1042
2021-11-09,46087,NA,11.1929
2021-11-09,46211,12.1875,12.1875
2021-11-10,46041,12.5938,12.5938
2021-11-10,46050,12.8063,12.8063
2021-11-10,46087,NA,11.1193
2021-11-10,46211,12.0813,12.0813
2021-11-11,46041,12.6245,12.6245
2021-11-11,46050,12.5167,12.5167
2021-11-11,46087,NA,11.1172
2021-11-11,46211,12.3229,12.3229
2021-11-12,46041,12.5785,12.5785
2021-11-12,46050,12.3336,12.3336
2021-11-12,46087,NA,11.0606
2021-11-12,46211,12.1958,12.1958
2021-11-13,46041,12.6888,12.6888
2021-11-13,46050,12.5021,12.5021
2021-11-13,46087,NA,11.0351
2021-11-13,46211,11.7542,11.7542
2021-11-14,46041,12.6694,12.6694
2021-11-14,46050,12.7636,12.7636
2021-11-14,46087,NA,11.1289
2021-11-14,46211,12.0917,12.0917
2021-11-15,46041,12.7,12.7
2021-11-15,46050,12.657,12.657
2021-11-15,46087,NA,11.1849
2021-11-15,46211,12.5125,12.5125
2021-11-16,46041,12.491,12.491
2021-11-16,46050,12.3071,12.3071
2021-11-16,46087,NA,10.981
2021-11-16,46211,11.7979,11.7979
2021-11-17,46041,11.3965,11.3965
2021-11-17,46050,12.2699,12.2699
2021-11-17,46087,NA,10.7798
2021-11-17,46211,11.6729,11.6729
2021-11-18,46041,11.9043,11.9043
2021-11-18,46050,12.1874,12.1874
2021-11-18,46087,NA,10.8065
2021-11-18,46211,11.4104,11.4104
2021-11-19,46041,12.0858,12.0858
2021-11-19,46050,12.1139,12.1139
2021-11-19,46087,NA,10.8004
2021-11-19,46211,11.2604,11.2604
2021-11-20,46041,11.741,11.741
2021-11-20,46050,12.0944,12.0944
2021-11-20,46087,NA,10.7272
2021-11-20,46211,11.1646,11.1646
2021-11-21,46041,11.3146,11.3146
2021-11-21,46050,12.0229,12.0229
2021-11-21,46087,NA,10.6077
2021-11-21,46211,10.9146,10.9146
2021-11-22,46041,11.584,11.584
2021-11-22,46050,12.0441,12.0441
2021-11-22,46087,NA,10.6215
2021-11-22,46211,10.7063,10.7063
2021-11-23,46041,11.9901,11.9901
2021-11-23,46050,11.9965,11.9965
2021-11-23,46087,NA,10.6948
2021-11-23,46211,10.8,10.8
2021-11-24,46041,11.9771,11.9771
2021-11-24,46050,11.9245,11.9245
2021-11-24,46087,NA,10.6727
2021-11-24,46211,NA,10.743
2021-11-25,46041,11.9403,11.9403
2021-11-25,46050,11.9,11.9
2021-11-25,46087,NA,10.655
2021-11-25,46211,NA,10.6906
2021-11-26,46041,11.8937,11.8937
2021-11-26,46050,11.9077,11.9077
2021-11-26,46087,NA,10.6417
2021-11-26,46211,NA,10.6425
2021-11-27,46041,11.9736,11.9736
2021-11-27,46050,12.0021,12.0021
2021-11-27,46087,NA,10.6692
2021-11-27,46211,NA,10.6352
2021-11-28,46041,12.0259,12.0259
2021-11-28,46050,12,12
2021-11-28,46087,NA,10.6729
2021-11-28,46211,NA,10.6041
2021-11-29,46041,12.1299,12.1299
2021-11-29,46050,12.0243,12.0243
2021-11-29,46087,NA,10.6915
2021-11-29,46211,NA,10.588
2021-11-30,46041,12.1287,12.1287
2021-11-30,46050,12.1,12.1
2021-11-30,46087,NA,10.6999
2021-11-30,46211,NA,10.5616
2021-12-01,46041,12.0671,12.0671
2021-12-01,46050,12.0708,12.0708
2021-12-01,46087,NA,10.6767
2021-12-01,46211,NA,10.5036
2021-12-02,46041,11.9604,11.9604
2021-12-02,46050,12.0902,12.0902
2021-12-02,46087,NA,10.6541
2021-12-02,46211,NA,10.4462
2021-12-03,46041,11.1901,11.1901
2021-12-03,46050,11.9308,11.9308
2021-12-03,46087,NA,10.4702
2021-12-03,46211,NA,10.2276
2021-12-04,46041,10.3271,10.3271
2021-12-04,46050,11.7299,11.7299
2021-12-04,46087,NA,10.2607
2021-12-04,46211,NA,9.9833
2021-12-05,46041,10.1743,10.1743
2021-12-05,46050,11.8196,11.8196
2021-12-05,46087,NA,10.2428
2021-12-05,46211,NA,9.9305
2021-12-06,46041,10.3301,10.3301
2021-12-06,46050,11.7021,11.7021
2021-12-06,46087,NA,10.2442
2021-12-06,46211,NA,9.8972
2021-12-07,46041,11.1577,11.1577
2021-12-07,46050,11.6896,11.6896
2021-12-07,46087,NA,10.3943
2021-12-07,46211,NA,10.0125
2021-12-08,46041,11.2417,11.2417
2021-12-08,46050,11.6091,11.6091
2021-12-08,46087,NA,10.3891
2021-12-08,46211,NA,9.9725
2021-12-09,46041,10.6839,10.6839
2021-12-09,46050,11.4146,11.4146
2021-12-09,46087,NA,10.2392
2021-12-09,46211,NA,9.7879
2021-12-10,46041,10.3476,10.3476
2021-12-10,46050,11.4625,11.4625
2021-12-10,46087,NA,10.1781
2021-12-10,46211,NA,9.692
2021-12-11,46041,10.8896,10.8896
2021-12-11,46050,11.4091,11.4091
2021-12-11,46087,NA,10.2658
2021-12-11,46211,NA,9.7448
2021-12-12,46041,10.9597,10.9597
2021-12-12,46050,11.3049,11.3049
2021-12-12,46087,NA,10.2533
2021-12-12,46211,NA,9.6977
2021-12-13,46041,11.084,11.084
2021-12-13,46050,11.241,11.241
2021-12-13,46087,NA,10.259
2021-12-13,46211,NA,9.6685
2021-12-14,46041,10.9701,10.9701
2021-12-14,46050,11.181,11.181
2021-12-14,46087,NA,10.2198
2021-12-14,46211,NA,9.5946
2021-12-15,46041,10.9125,10.9125
2021-12-15,46050,11.1014,11.1014
2021-12-15,46087,NA,10.1877
2021-12-15,46211,NA,9.5277
2021-12-16,46041,10.8174,10.8174
2021-12-16,46050,11.1132,11.1132
2021-12-16,46087,NA,10.1659
2021-12-16,46211,NA,9.471
2021-12-17,46041,10.8667,10.8667
2021-12-17,46050,11.0895,11.0895
2021-12-17,46087,NA,10.1649
2021-12-17,46211,NA,9.4353
2021-12-18,46041,10.8861,10.8861
2021-12-18,46050,10.9229,10.9229
2021-12-18,46087,NA,10.1308
2021-12-18,46211,NA,9.3664
2021-12-19,46041,10.7729,10.7729
2021-12-19,46050,10.8825,10.8825
2021-12-19,46087,NA,10.0955
2021-12-19,46211,NA,9.2964
2021-12-20,46041,10.7403,10.7403
2021-12-20,46050,10.8931,10.8931
2021-12-20,46087,NA,10.0854
2021-12-20,46211,NA,9.2515
2021-12-21,46041,10.334,10.334
2021-12-21,46050,10.8378,10.8378
2021-12-21,46087,NA,9.9912
2021-12-21,46211,NA,9.1225
2021-12-22,46041,10.3182,10.3182
2021-12-22,46050,10.7806,10.7806
2021-12-22,46087,NA,9.9713
2021-12-22,46211,NA,9.0678
2021-12-23,46041,10.1604,10.1604
2021-12-23,46050,10.8306,10.8306
2021-12-23,46087,NA,9.9448
2021-12-23,46211,NA,9.0065
2021-12-24,46041,10.1653,10.1653
2021-12-24,46050,10.7556,10.7556
2021-12-24,46087,NA,9.9255
2021-12-24,46211,NA,8.9524
2021-12-25,46041,9.5854,9.5854
2021-12-25,46050,10.7306,10.7306
2021-12-25,46087,NA,9.8038
2021-12-25,46211,NA,8.796
2021-12-26,46041,9.3806,9.3806
2021-12-26,46050,10.7243,10.7243
2021-12-26,46087,NA,9.7575
2021-12-26,46211,NA,8.7149
2021-12-27,46041,8.75,8.75
2021-12-27,46050,10.5218,10.5218
2021-12-27,46087,NA,9.5922
2021-12-27,46211,NA,8.5148
2021-12-28,46041,9.2618,9.2618
2021-12-28,46050,10.5993,10.5993
2021-12-28,46087,NA,9.6991
2021-12-28,46211,NA,8.5869
2021-12-29,46041,8.7278,8.7278
2021-12-29,46050,10.5222,10.5222
2021-12-29,46087,NA,9.5763
2021-12-29,46211,NA,8.4293
2021-12-30,46041,9.1194,9.1194
2021-12-30,46050,10.5552,10.5552
2021-12-30,46087,NA,9.6517
2021-12-30,46211,NA,8.4699
2021-12-31,46041,9.2028,9.2028
2021-12-31,46050,10.4847,10.4847
2021-12-31,46087,NA,9.6482
2021-12-31,46211,NA,8.4317
2022-01-01,46041,9.2833,9.2833
2022-01-01,46050,10.3469,10.3469
2022-01-01,46087,NA,9.6314
2022-01-01,46211,NA,8.38
2022-01-02,46041,9.5771,9.5771
2022-01-02,46050,10.4,10.4
2022-01-02,46087,NA,9.6919
2022-01-02,46211,NA,8.4057
2022-01-03,46041,9.5972,9.5972
2022-01-03,46050,10.3028,10.3028
2022-01-03,46087,NA,9.6712
2022-01-03,46211,NA,8.3503
2022-01-04,46041,9.6632,9.6632
2022-01-04,46050,9.9771,9.9771
2022-01-04,46087,NA,9.6156
2022-01-04,46211,NA,8.2599
2022-01-05,46041,9.1431,9.1431
2022-01-05,46050,9.928,9.928
2022-01-05,46087,NA,9.5008
2022-01-05,46211,NA,8.1103
2022-01-06,46041,9.4917,9.4917
2022-01-06,46050,10.0688,10.0688
2022-01-06,46087,NA,9.5886
2022-01-06,46211,NA,8.1633
2022-01-07,46041,9.5451,9.5451
2022-01-07,46050,10.1839,10.1839
2022-01-07,46087,NA,9.6149
2022-01-07,46211,NA,8.1549
2022-01-08,46041,9.5569,9.5569
2022-01-08,46050,10.359,10.359
2022-01-08,46087,NA,9.6448
2022-01-08,46211,8.15,8.15
2022-01-09,46041,9.2257,9.2257
